County/City,Ward,Pct,"Corey Alan Stewart","Nicholas Jason Freitas","Earl Walker Jackson, Sr.","All Others","Total Votes Cast"
"Richmond City",-,"112 - One Hundred Twelve (CD 4)",34,74,19,0,127
"Richmond City",-,"113 - One Hundred Thirteen (CD 4)",25,56,20,0,101
"Richmond City",-,"114 - One Hundred Fourteen (CD 4)",26,66,29,0,121
"Richmond City",-,"115 - One Hundred Fifteen (CD 4)",37,93,15,0,145
"Richmond City",-,"203 - Two Hundred Three (CD 4)",22,76,35,0,133
"Richmond City",-,"204 - Two Hundred Four (CD 4)",22,82,19,0,123
"Richmond City",-,"206 - Two Hundred Six (CD 4)",11,29,9,0,49
"Richmond City",-,"207 - Two Hundred Seven (CD 4)",25,84,26,0,135
"Richmond City",-,"208 - Two Hundred Eight (CD 4)",17,73,19,0,109
"Richmond City",-,"213 - Two Hundred Thirteen (CD 4)",8,30,24,0,62
"Richmond City",-,"214 - Two Hundred Fourteen (CD 4)",9,9,2,0,20
"Richmond City",-,"301 - Three Hundred One (CD 4)",6,9,8,0,23
"Richmond City",-,"302 - Three Hundred Two (CD 4)",10,19,14,0,43
"Richmond City",-,"303 - Three Hundred Three (CD 4)",9,13,6,0,28
"Richmond City",-,"304 - Three Hundred Four (CD 4)",1,5,11,0,17
"Richmond City",-,"305 - Three Hundred Five (CD 4)",6,8,8,0,22
"Richmond City",-,"306 - Three Hundred Six (CD 4)",9,15,11,0,35
"Richmond City",-,"307 - Three Hundred Seven (CD 4)",12,38,12,0,62
"Richmond City",-,"308 - Three Hundred Eight (CD 4)",20,48,18,0,86
"Richmond City",-,"309 - Three Hundred Nine (CD 4)",34,67,21,0,122
"Richmond City",-,"310 - Three Hundred Ten (CD 4)",1,1,0,0,2
"Richmond City",-,"402 - Four Hundred Two (CD 4)",63,101,14,0,178
"Richmond City",-,"404 - Four Hundred Four (CD 4)",31,57,12,0,100
"Richmond City",-,"409 - Four Hundred Nine (CD 4)",67,176,53,0,296
"Richmond City",-,"410 - Four Hundred Ten (CD 4)",45,60,23,0,128
"Richmond City",-,"412 - Four Hundred Twelve (CD 4)",20,39,30,0,89
"Richmond City",-,"413 - Four Hundred Thirteen (CD 4)",57,79,23,0,159
"Richmond City",-,"414 - Four Hundred Fourteen (CD 4)",43,96,25,0,164
"Richmond City",-,"501 - Five Hundred One (CD 4)",15,41,25,0,81
"Richmond City",-,"503 - Five Hundred Three (CD 4)",12,22,11,0,45
"Richmond City",-,"504 - Five Hundred Four (CD 4)",10,30,24,0,64
"Richmond City",-,"505 - Five Hundred Five (CD 4)",6,11,7,0,24
"Richmond City",-,"508 - Five Hundred Eight (CD 4)",12,43,12,0,67
"Richmond City",-,"509 - Five Hundred Nine (CD 4)",9,16,6,0,31
"Richmond City",-,"510 - Five Hundred Ten (CD 4)",8,19,19,0,46
"Richmond City",-,"602 - Six Hundred Two (CD 4)",0,1,6,0,7
"Richmond City",-,"603 - Six Hundred Three (CD 4)",4,6,8,0,18
"Richmond City",-,"604 - Six Hundred Four (CD 4)",7,5,3,0,15
"Richmond City",-,"606 - Six Hundred Six (CD 4)",5,9,7,0,21
"Richmond City",-,"607 - Six Hundred Seven (CD 4)",10,30,14,0,54
"Richmond City",-,"609 - Six Hundred Nine (CD 4)",20,26,24,0,70
"Richmond City",-,"610 - Six Hundred Ten (CD 4)",5,4,6,0,15
"Richmond City",-,"701 - Seven Hundred One (CD 4)",4,1,3,0,8
"Richmond City",-,"702 - Seven Hundred Two (CD 4)",1,6,1,0,8
"Richmond City",-,"703 - Seven Hundred Three (CD 4)",9,10,10,0,29
"Richmond City",-,"705 - Seven Hundred Five (CD 4)",9,22,15,0,46
"Richmond City",-,"706 - Seven Hundred Six (CD 4)",11,19,11,0,41
"Richmond City",-,"707 - Seven Hundred Seven (CD 4)",27,53,16,0,96
"Richmond City",-,"708 - Seven Hundred Eight (CD 4)",12,30,9,0,51
"Richmond City",-,"802 - Eight Hundred Two (CD 4)",8,3,2,0,13
"Richmond City",-,"806 - Eight Hundred Six (CD 4)",7,9,5,0,21
"Richmond City",-,"810 - Eight Hundred Ten (CD 4)",12,13,26,0,51
"Richmond City",-,"811 - Eight Hundred Eleven (CD 4)",6,5,4,0,15
"Richmond City",-,"812 - Eight Hundred Twelve (CD 4)",17,22,18,0,57
"Richmond City",-,"814 - Eight Hundred Fourteen (CD 4)",3,3,2,0,8
"Richmond City",-,"902 - Nine Hundred Two (CD 4)",4,3,5,0,12
"Richmond City",-,"903 - Nine Hundred Three (CD 4)",11,10,7,0,28
"Richmond City",-,"908 - Nine Hundred Eight (CD 4)",12,11,20,0,43
"Richmond City",-,"909 - Nine Hundred Nine (CD 4)",20,17,16,0,53
"Richmond City",-,"910 - Nine Hundred Ten (CD 4)",21,21,13,0,55
"Richmond City",-,"911 - Nine Hundred Eleven (CD 4)",17,8,19,0,44
"Richmond City",-,"AB - Central Absentee Precinct (CD 4)",29,58,40,0,127
"Richmond City",-,"Provisional (CD 4)",0,0,0,0,0
"Roanoke County",-,"101 - Catawba (CD 9)",26,26,1,0,53
"Roanoke County",-,"102 - Mason Valley (CD 9)",23,18,3,0,44
"Roanoke County",-,"103 - Glenvar (CD 9)",37,58,4,0,99
"Roanoke County",-,"104 - Northside (CD 9)",30,26,3,0,59
"Roanoke County",-,"105 - Peters Creek (CD 9)",80,78,9,2,169
"Roanoke County",-,"106 - Green Hill (CD 9)",64,76,7,0,147
"Roanoke County",-,"107 - Bennett Springs (CD 9)",33,23,3,0,59
"Roanoke County",-,"108 - Wildwood (CD 9)",28,25,4,0,57
"Roanoke County",-,"201 - Plantation (CD 6)",53,43,7,0,103
"Roanoke County",-,"202 - Burlington (CD 6)",36,21,7,0,64
"Roanoke County",-,"203 - Mountain View (CD 6)",107,73,18,0,198
"Roanoke County",-,"204 - Botetourt Springs (CD 9)",64,50,19,0,133
"Roanoke County",-,"205 - Orchards (CD 6)",103,97,17,0,217
"Roanoke County",-,"206 - Hollins (CD 6)",48,11,11,0,70
"Roanoke County",-,"301 - Bent Mountain (CD 9)",30,15,6,1,52
"Roanoke County",-,"302 - Poages Mill (CD 6)",72,122,14,0,208
"Roanoke County",-,"303 - Windsor Hills (CD 6)",44,44,7,0,95
"Roanoke County",-,"304 - Oak Grove (CD 6)",111,82,26,0,219
"Roanoke County",-,"305 - Castle Rock (CD 6)",82,93,24,0,199
"Roanoke County",-,"306 - Garst Mill (CD 6)",42,33,7,0,82
"Roanoke County",-,"402 - Bonsack (CD 6)",23,12,2,0,37
"Roanoke County",-,"403 - North Vinton (CD 6)",45,26,8,0,79
"Roanoke County",-,"404 - South Vinton (CD 6)",43,50,2,1,96
"Roanoke County",-,"405 - Lindenwood (CD 6)",95,98,20,0,213
"Roanoke County",-,"406 - Mount Pleasant (CD 6)",69,53,6,0,128
"Roanoke County",-,"501 - Cotton Hill (CD 6)",40,41,4,0,85
"Roanoke County",-,"502 - Penn Forest (CD 6)",25,65,8,1,99
"Roanoke County",-,"503 - Cave Spring (CD 6)",47,73,8,0,128
"Roanoke County",-,"504 - Ogden (CD 6)",35,21,5,0,61
"Roanoke County",-,"505 - Clearbrook (CD 6)",55,34,4,0,93
"Roanoke County",-,"506 - Mount Vernon (CD 6)",37,22,7,0,66
"Roanoke County",-,"507 - Hunting Hills (CD 6)",52,90,12,0,154
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 6)",34,22,10,1,67
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 9)",16,8,4,0,28
"Roanoke County",-,"Provisional (CD 6)",0,0,0,0,0
"Roanoke County",-,"Provisional (CD 9)",0,0,0,0,0
"Roanoke City",-,"1 -Peters Creek",9,8,7,0,24
"Roanoke City",-,"2 - Grandview",42,31,11,0,84
"Roanoke City",-,"3 -Preston Park",59,31,14,0,104
"Roanoke City",-,"4 - Williamson Road",48,12,5,0,65
"Roanoke City",-,"5 - East Gate",51,31,9,0,91
"Roanoke City",-,"6 - Hollins Road",30,23,4,0,57
"Roanoke City",-,"7 - Southeast",40,19,9,0,68
"Roanoke City",-,"8 - Lincoln Terrace",4,1,5,0,10
"Roanoke City",-,"9 - Highland",24,14,4,0,42
"Roanoke City",-,"10 - Old Southwest-Wasena",35,40,5,0,80
"Roanoke City",-,"11 - Raleigh Court",49,68,6,0,123
"Roanoke City",-,"12 - South Roanoke",30,101,15,0,146
"Roanoke City",-,"13 - Garden City",61,36,8,0,105
"Roanoke City",-,"14 - Crystal Spring",44,93,11,0,148
"Roanoke City",-,"15 - Grandin Court",53,51,16,0,120
"Roanoke City",-,"16 - Deyerle",79,81,16,0,176
"Roanoke City",-,"17 - Lee-Hi",50,37,6,0,93
"Roanoke City",-,"18 - Summit Hills",49,41,4,0,94
"Roanoke City",-,"19 - Forest Park",7,4,1,0,12
"Roanoke City",-,"20 - Eureka Park",9,5,2,0,16
"Roanoke City",-,"Ab - Central Absentee Precinct",19,20,9,0,48
"Roanoke City",-,Provisional,0,0,0,0,0
"Rockbridge County",-,"101 - Airport",38,34,11,0,83
"Rockbridge County",-,"102 - Ben Salem",34,24,6,0,64
"Rockbridge County",-,"103 - Plank Road",24,15,3,0,42
"Rockbridge County",-,"104 - Effinger",18,15,1,0,34
"Rockbridge County",-,"201 - Collierstown",20,27,7,0,54
"Rockbridge County",-,"202 - Highland Belle",60,59,26,0,145
"Rockbridge County",-,"203 - Vo-tech",12,16,6,0,34
"Rockbridge County",-,"301 - Maury River",27,3,8,0,38
"Rockbridge County",-,"302 - Natural Bridge",29,9,6,0,44
"Rockbridge County",-,"303 - Falling Spring",17,11,3,0,31
"Rockbridge County",-,"401 - Fairfield",24,22,4,0,50
"Rockbridge County",-,"402 - Mountain View",41,18,9,0,68
"Rockbridge County",-,"403 - Vesuvius",20,7,4,0,31
"Rockbridge County",-,"501 - Goshen",25,6,5,0,36
"Rockbridge County",-,"502 - Meadowview",16,18,12,0,46
"Rockbridge County",-,"503 - Rockbridge Baths",14,10,10,0,34
"Rockbridge County",-,"504 - Rockbridge",42,20,12,0,74
"Rockbridge County",-,"Ab - Central Absentee Precinct",10,20,6,0,36
"Rockbridge County",-,Provisional,0,0,0,0,0
"Rockingham County",-,"101 - Broadway",84,66,15,0,165
"Rockingham County",-,"102 - Timberville",27,15,3,0,45
"Rockingham County",-,"103 - Fulks Run",52,32,5,0,89
"Rockingham County",-,"104 - Bergton",27,24,5,0,56
"Rockingham County",-,"105 - Lacey Spring",37,30,3,0,70
"Rockingham County",-,"106 - Tenth Legion",37,16,6,0,59
"Rockingham County",-,"107 - Plains",42,27,10,0,79
"Rockingham County",-,"108 - Little North Mountain",31,14,1,0,46
"Rockingham County",-,"201 - Singers Glen",28,36,17,0,81
"Rockingham County",-,"202 - Edom",87,45,16,0,148
"Rockingham County",-,"203 - Dayton",44,21,12,0,77
"Rockingham County",-,"204 - Mt Clinton",68,29,15,0,112
"Rockingham County",-,"205 - Silver Lake",76,43,20,0,139
"Rockingham County",-,"301 - Keezletown",40,29,10,0,79
"Rockingham County",-,"302 - Port Republic",71,35,16,0,122
"Rockingham County",-,"303 - Melrose",34,17,9,0,60
"Rockingham County",-,"304 - Grottoes",69,19,7,0,95
"Rockingham County",-,"305 - Massanetta Springs",54,47,13,0,114
"Rockingham County",-,"306 - Cross Keys",41,14,11,0,66
"Rockingham County",-,"307 - Crossroads",93,69,32,0,194
"Rockingham County",-,"401 - Bridgewater",92,81,33,0,206
"Rockingham County",-,"402 - Montezuma",50,31,18,0,99
"Rockingham County",-,"403 - Mt Crawford",7,9,5,0,21
"Rockingham County",-,"404 - North River",69,23,18,0,110
"Rockingham County",-,"405 - Ottobine",60,35,10,0,105
"Rockingham County",-,"501 - Elkton",65,21,10,0,96
"Rockingham County",-,"502 - Swift Run",90,32,11,0,133
"Rockingham County",-,"503 - Mcgaheysville",69,46,10,0,125
"Rockingham County",-,"504 - South Fork",44,19,2,0,65
"Rockingham County",-,"505 - Stony Run",59,33,18,0,110
"Rockingham County",-,"Ab - Central Absentee Precinct",73,46,17,0,136
"Rockingham County",-,Provisional,1,1,0,0,2
"Russell County",-,"101 - Moccasin",12,12,1,0,25
"Russell County",-,"102 - Copper Creek",12,5,0,0,17
"Russell County",-,"103 - South Castlewood",6,6,1,0,13
"Russell County",-,"201 - North Castlewood",29,13,3,0,45
"Russell County",-,"202 - Dante",6,5,0,0,11
"Russell County",-,"301 - Cooks Mill",3,0,0,0,3
"Russell County",-,"302 - Daugherty",3,6,3,0,12
"Russell County",-,"303 - New Garden",12,1,2,0,15
"Russell County",-,"304 - Cleveland",8,2,0,0,10
"Russell County",-,"401 - Drill",2,1,0,0,3
"Russell County",-,"402 - Swords Creek",34,6,1,0,41
"Russell County",-,"403 - Honaker",9,3,1,0,13
"Russell County",-,"501 - West Lebanon",33,16,3,0,52
"Russell County",-,"601 - East Lebanon",22,9,1,0,32
"Russell County",-,"602 - Elk Garden",21,18,5,0,44
"Russell County",-,"Ab - Central Absentee Precinct",13,8,5,0,26
"Russell County",-,Provisional,0,0,0,0,0
"Salem City",-,"1 - North Salem No 2",60,49,14,0,123
"Salem City",-,"2 - Conehurst",13,23,2,0,38
"Salem City",-,"3 - Beverly Heights",26,32,7,0,65
"Salem City",-,"4 - West Salem",40,35,8,0,83
"Salem City",-,"5 - North Salem No 1",28,48,9,0,85
"Salem City",-,"6 - South Salem No 1",17,17,3,0,37
"Salem City",-,"7 - South Salem No 2",36,18,7,0,61
"Salem City",-,"8 - East Salem",13,15,3,0,31
"Salem City",-,"9 - South Side Hills",62,54,4,0,120
"Salem City",-,"10 - Hidden Valley",46,60,8,0,114
"Salem City",-,"Ab - Central Absentee Precinct",11,8,3,0,22
"Salem City",-,Provisional,0,0,0,0,0
"Scott County",-,"101 - Weber City",25,15,1,0,41
"Scott County",-,"102 - Yuma",19,5,4,0,28
"Scott County",-,"202 - Weber City East",17,5,1,0,23
"Scott County",-,"203 - Hiltons",18,14,0,0,32
"Scott County",-,"204 - Clark's",12,0,0,0,12
"Scott County",-,"301 - Nickelsville",32,2,0,0,34
"Scott County",-,"302 - Snowflake",18,5,1,0,24
"Scott County",-,"303 - Twin Springs",10,1,0,0,11
"Scott County",-,"304 - Copper Creek",1,0,0,0,1
"Scott County",-,"401 - Gate City",32,38,1,0,71
"Scott County",-,"501 - Dungannon",9,2,1,0,12
"Scott County",-,"502 - Fort Blackmore",19,0,0,0,19
"Scott County",-,"503 - Manville",0,6,3,0,9
"Scott County",-,"504 - Rye Cove",36,11,3,0,50
"Scott County",-,"601 - Clinchport",10,6,0,0,16
"Scott County",-,"602 - Duffield-pattonsville",15,9,3,0,27
"Scott County",-,"603 - Fairview",1,5,0,0,6
"Scott County",-,"Ab - Central Absentee Precinct",15,0,0,0,15
"Scott County",-,Provisional,0,0,0,0,0
"Shenandoah County",-,"101 - Orkney Springs",44,53,19,0,116
"Shenandoah County",-,"103 - New Market",106,76,17,0,199
"Shenandoah County",-,"201 - Conicville",80,45,11,0,136
"Shenandoah County",-,"202 - Mt Jackson",57,40,14,0,111
"Shenandoah County",-,"302 - Edinburg",62,59,27,0,148
"Shenandoah County",-,"303 - St Luke",77,57,21,0,155
"Shenandoah County",-,"304 - Fort Valley",57,40,18,0,115
"Shenandoah County",-,"401 - Woodstock",98,115,29,0,242
"Shenandoah County",-,"501 - Cedar Creek",8,7,0,0,15
"Shenandoah County",-,"503 - Toms Brook",110,51,28,0,189
"Shenandoah County",-,"504 - Lebanon Church",80,32,10,0,122
"Shenandoah County",-,"601 - Strasburg",130,66,33,0,229
"Shenandoah County",-,"Ab - Central Absentee Precinct",25,18,5,0,48
"Shenandoah County",-,Provisional,0,0,0,0,0
"Smyth County",-,"101 - Saltville",71,7,0,0,78
"Smyth County",-,"201 - Seven Mile Ford",45,11,4,0,60
"Smyth County",-,"202 - Rich Valley",17,3,0,0,20
"Smyth County",-,"301 - Chilhowie",54,8,10,0,72
"Smyth County",-,"302 - St Clair",11,5,1,0,17
"Smyth County",-,"401 - East Park",39,14,1,0,54
"Smyth County",-,"402 - West Park",18,10,4,0,32
"Smyth County",-,"501 - Atkins",37,10,2,0,49
"Smyth County",-,"502 - Wassona",39,11,0,0,50
"Smyth County",-,"601 - Royal Oak East",29,7,1,0,37
"Smyth County",-,"602 - Royal Oak West",14,2,1,0,17
"Smyth County",-,"701 - Adwolfe",45,10,0,0,55
"Smyth County",-,"702 - Sugar Grove",22,7,1,0,30
"Smyth County",-,"703 - Konnarock",10,7,1,0,18
"Smyth County",-,"Ab - Central Absentee Precinct",12,3,0,0,15
"Smyth County",-,Provisional,0,0,0,0,0
"Southampton County",-,"101 - Berlin",23,25,10,0,58
"Southampton County",-,"102 - Ivor",38,40,7,0,85
"Southampton County",-,"201 - Boykins",18,10,2,0,30
"Southampton County",-,"202 - Branchville",20,3,4,0,27
"Southampton County",-,"301 - Capron",22,23,7,0,52
"Southampton County",-,"302 - Sebrell",22,20,3,0,45
"Southampton County",-,"401 - Drewryville",8,10,9,0,27
"Southampton County",-,"501 - Hunterdale",56,17,7,0,80
"Southampton County",-,"502 - Forks-of-the-river",16,8,2,0,26
"Southampton County",-,"601 - Courtland",27,17,9,0,53
"Southampton County",-,"602 - Sedley",41,17,2,0,60
"Southampton County",-,"701 - Blackwater River",18,5,5,0,28
"Southampton County",-,"702 - Newsoms",21,7,2,0,30
"Southampton County",-,"Ab - Central Absentee Precinct",7,7,1,0,15
"Southampton County",-,Provisional,0,0,0,0,0
"Spotsylvania County",-,"101 - Partlow (CD 7)",86,68,14,0,168
"Spotsylvania County",-,"102 - Blaydes Corner (CD 7)",77,56,3,0,136
"Spotsylvania County",-,"103 - Travelers Rest (CD 1)",0,0,0,0,0
"Spotsylvania County",-,"103 - Travelers Rest (CD 7)",84,59,11,0,154
"Spotsylvania County",-,"104 - Massaponax (CD 1)",62,74,19,0,155
"Spotsylvania County",-,"201 - Wilderness School (CD 7)",93,48,9,0,150
"Spotsylvania County",-,"202 - Wilderness Fire (CD 7)",98,92,11,0,201
"Spotsylvania County",-,"203 - Ni River / Elys Ford (CD 7)",71,61,11,0,143
"Spotsylvania County",-,"204 - Chancellor (CD 7)",65,64,6,0,135
"Spotsylvania County",-,"301 - Plank Road (CD 7)",81,88,19,0,188
"Spotsylvania County",-,"302 - Hazel Run (CD 7)",75,72,19,0,166
"Spotsylvania County",-,"303 - Riverbend (CD 7)",152,125,31,0,308
"Spotsylvania County",-,"401 - Summit (CD 1)",67,84,14,0,165
"Spotsylvania County",-,"402 - Parkside (CD 1)",52,33,12,0,97
"Spotsylvania County",-,"402 - Parkside (CD 7)",13,8,2,0,23
"Spotsylvania County",-,"403 - Lee Hill (CD 1)",73,106,40,0,219
"Spotsylvania County",-,"501 - Belmont (CD 7)",60,77,9,0,146
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",45,65,3,0,113
"Spotsylvania County",-,"503 - Post Oak (CD 7)",63,64,2,0,129
"Spotsylvania County",-,"504 - Courthouse (CD 7)",85,116,12,0,213
"Spotsylvania County",-,"505 - Brock (CD 7)",125,133,23,0,281
"Spotsylvania County",-,"601 - Salem (CD 7)",87,86,15,0,188
"Spotsylvania County",-,"602 - Smith Station (CD 7)",90,88,13,0,191
"Spotsylvania County",-,"603 - Piedmont (CD 7)",38,68,3,0,109
"Spotsylvania County",-,"701 - Battlefield (CD 1)",67,50,10,0,127
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",24,43,4,0,71
"Spotsylvania County",-,"702 - Brents Mill (CD 7)",51,39,14,0,104
"Spotsylvania County",-,"703 - Fairview (CD 1)",14,6,0,0,20
"Spotsylvania County",-,"703 - Fairview (CD 7)",15,26,2,0,43
"Spotsylvania County",-,"704 - Gayle (CD 1)",75,45,6,0,126
"Spotsylvania County",-,"704 - Gayle (CD 7)",55,65,13,0,133
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 1)",19,12,3,0,34
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 7)",60,51,11,0,122
"Spotsylvania County",-,"Provisional (CD 1)",0,0,0,0,0
"Spotsylvania County",-,"Provisional (CD 7)",0,0,1,0,1
"Stafford County",-,"101 - Hartwood",276,105,23,0,404
"Stafford County",-,"102 - Rocky Run",121,51,16,0,188
"Stafford County",-,"103 - Simpson",109,71,9,0,189
"Stafford County",-,"104 - College",119,91,13,0,223
"Stafford County",-,"201 - Rock Hill",87,71,15,0,173
"Stafford County",-,"202 - Roseville",103,65,8,0,176
"Stafford County",-,"203 - Ruby",129,89,13,0,231
"Stafford County",-,"204 - Stefaniga",154,77,11,0,242
"Stafford County",-,"301 - Griffis",43,33,7,0,83
"Stafford County",-,"302 - Widewater",82,43,9,0,134
"Stafford County",-,"303 - Harbour",95,71,10,0,176
"Stafford County",-,"304 - Barrett",42,22,5,0,69
"Stafford County",-,"401 - Aquia",20,15,7,0,42
"Stafford County",-,"402 - Courthouse",80,69,12,0,161
"Stafford County",-,"403 - Brooke",175,83,15,0,273
"Stafford County",-,"404 - Government Island",126,77,18,0,221
"Stafford County",-,"501 - Grafton",137,89,11,0,237
"Stafford County",-,"502 - Falmouth",116,71,19,0,206
"Stafford County",-,"503 - Drew",90,48,17,0,155
"Stafford County",-,"504 - Gayle",137,53,9,0,199
"Stafford County",-,"601 - Ferry Farm",119,63,8,0,190
"Stafford County",-,"602 - Chatham",91,103,17,0,211
"Stafford County",-,"603 - White Oak",124,89,21,0,234
"Stafford County",-,"604 - England Run",31,15,3,0,49
"Stafford County",-,"701 - Woodlands",120,79,10,0,209
"Stafford County",-,"702 - Whitson",88,57,13,0,158
"Stafford County",-,"703 - Hampton",136,95,21,0,252
"Stafford County",-,"Ab - Central Absentee Precinct",73,46,17,0,136
"Stafford County",-,Provisional,4,1,0,0,5
"Staunton City",-,"101 - Ward No 1",78,31,14,0,123
"Staunton City",-,"201 - Ward Two",103,35,14,0,152
"Staunton City",-,"301 - Ward No 3",74,29,17,0,120
"Staunton City",-,"401 - Ward No 4",60,54,14,0,128
"Staunton City",-,"501 - Ward No 5",37,48,10,0,95
"Staunton City",-,"Ab - Central Absentee Precinct",14,6,4,0,24
"Staunton City",-,Provisional,0,0,0,0,0
"Suffolk City",-,"101 - Belleharbour (CD 3)",19,21,3,0,43
"Suffolk City",-,"102 - Driver (CD 3)",122,113,74,0,309
"Suffolk City",-,"104 - Bennetts Creek (CD 3)",53,64,27,0,144
"Suffolk City",-,"201 - Ebenezer (CD 3)",79,71,38,0,188
"Suffolk City",-,"202 - Chuckatuck (CD 3)",83,67,29,0,179
"Suffolk City",-,"203 - Kings Fork (CD 3)",37,33,26,0,96
"Suffolk City",-,"204 - Hillpoint (CD 3)",31,27,18,0,76
"Suffolk City",-,"301 - White Marsh (CD 4)",20,10,12,0,42
"Suffolk City",-,"302 - John F Kennedy (CD 3)",16,4,3,0,23
"Suffolk City",-,"302 - John F Kennedy (CD 4)",2,0,3,0,5
"Suffolk City",-,"304 - Nansemond River (CD 3)",35,40,28,0,103
"Suffolk City",-,"305 - Shoulders Hill (CD 3)",19,17,8,0,44
"Suffolk City",-,"401 - Airport (CD 4)",41,20,28,0,89
"Suffolk City",-,"402 - Whaleyville (CD 4)",64,70,17,0,151
"Suffolk City",-,"403 - Southside (CD 4)",5,2,0,0,7
"Suffolk City",-,"404 - Booker T Washington (CD 3)",0,1,1,0,2
"Suffolk City",-,"404 - Booker T Washington (CD 4)",7,4,2,0,13
"Suffolk City",-,"405 - Pittmantown (CD 4)",18,17,13,0,48
"Suffolk City",-,"501 - Kilbys Mill (CD 4)",59,83,18,0,160
"Suffolk City",-,"502 - Holland (CD 4)",57,73,20,0,150
"Suffolk City",-,"504 - Lake Cohoon (CD 3)",29,35,16,0,80
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",55,75,23,0,153
"Suffolk City",-,"601 - Lakeside (CD 4)",54,46,42,0,142
"Suffolk City",-,"602 - Olde Towne (CD 3)",4,0,8,0,12
"Suffolk City",-,"602 - Olde Towne (CD 4)",0,0,0,0,0
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",23,13,8,0,44
"Suffolk City",-,"604 - Wilroy (CD 3)",28,28,11,0,67
"Suffolk City",-,"605 - Hollywood (CD 3)",4,1,19,0,24
"Suffolk City",-,"702 - Harbourview (CD 3)",60,56,25,0,141
"Suffolk City",-,"704 - Burbage Grant (CD 3)",40,40,30,0,110
"Suffolk City",-,"706 - Huntersville (CD 3)",12,17,13,0,42
"Suffolk City",-,"AB - Central Absentee Precinct (CD 3)",19,18,14,0,51
"Suffolk City",-,"Ab - Central Absentee Precinct (CD 4)",12,8,5,0,25
"Suffolk City",-,"Provisional (CD 3)",0,0,0,0,0
"Suffolk City",-,"Provisional (CD 4)",0,0,0,0,0
"Surry County",-,"101 - Surry",52,31,13,0,96
"Surry County",-,"201 - Bacons Castle",18,21,8,0,47
"Surry County",-,"301 - Dendron",23,12,24,0,59
"Surry County",-,"302 - Walls Bridge",10,7,5,0,22
"Surry County",-,"401 - Carsley",17,10,10,0,37
"Surry County",-,"501 - Claremont",33,32,6,0,71
"Surry County",-,"502 - Spring Grove",5,2,4,0,11
"Surry County",-,Provisional,0,0,0,0,0
"Sussex County",-,"101 - Waverly",13,17,8,0,38
"Sussex County",-,"201 - Stony Creek",17,12,10,0,39
"Sussex County",-,"202 - Little Mill",2,0,2,0,4
"Sussex County",-,"301 - Courthouse",35,27,4,0,66
"Sussex County",-,"302 - Wakefield",17,13,2,0,32
"Sussex County",-,"401 - Mars Hill",30,16,2,0,48
"Sussex County",-,"402 - West Wakefield",4,1,1,0,6
"Sussex County",-,"501 - Henry",9,3,0,0,12
"Sussex County",-,"502 - Yale",9,4,4,0,17
"Sussex County",-,"601 - Blackwater",26,16,2,0,44
"Sussex County",-,"602 - Newville",9,4,0,0,13
"Sussex County",-,"AB - Central Absentee Precinct",9,4,4,0,17
"Sussex County",-,Provisional,0,0,0,0,0
"Tazewell County",-,"101 - Abbs Valley",12,3,0,0,15
"Tazewell County",-,"102 - Tip Top",20,4,4,0,28
"Tazewell County",-,"103 - Boissevain",10,1,4,0,15
"Tazewell County",-,"104 - Falls Mills",18,3,5,0,26
"Tazewell County",-,"106 - Pocahontas",9,3,1,0,13
"Tazewell County",-,"107 - Amonate",3,1,1,0,5
"Tazewell County",-,"109 - Bishop",13,1,1,0,15
"Tazewell County",-,"110 - Adria",22,4,1,0,27
"Tazewell County",-,"111 - Gap Store",12,11,1,0,24
"Tazewell County",-,"112 - Bandy",8,10,7,0,25
"Tazewell County",-,"203 - Burkes Garden",8,4,2,0,14
"Tazewell County",-,"204 - Clear Fork",18,7,4,0,29
"Tazewell County",-,"207 - Freestone",13,3,1,0,17
"Tazewell County",-,"209 - Jeffersonville",101,29,8,0,138
"Tazewell County",-,"214 - Thompson Valley",24,8,1,0,33
"Tazewell County",-,"301 - Cedar Bluff",60,34,2,0,96
"Tazewell County",-,"302 - Baptist Valley",13,6,1,0,20
"Tazewell County",-,"303 - Wardell",30,14,4,0,48
"Tazewell County",-,"305 - Pounding Mill",16,5,2,0,23
"Tazewell County",-,"401 - Richlands",84,31,5,0,120
"Tazewell County",-,"402 - Jewell Ridge",10,2,1,0,13
"Tazewell County",-,"404 - Raven",18,7,2,0,27
"Tazewell County",-,"501 - Springville",61,25,4,0,90
"Tazewell County",-,"502 - Graham",114,40,8,1,163
"Tazewell County",-,"Ab - Central Absentee Precinct",26,24,3,0,53
"Tazewell County",-,Provisional,0,0,0,0,0
"Virginia Beach City",-,"1 - North Beach",127,258,49,0,434
"Virginia Beach City",-,"2 - South Beach",73,114,21,0,208
"Virginia Beach City",-,"3 - Ocean Lakes",42,105,15,0,162
"Virginia Beach City",-,"4 - Linkhorn",138,155,41,0,334
